Directory,Statechart,StandardEvosuiteCoverage,StandardSCTUnitCoverage,StandardSCTUnitStatus,SimplifiedEvosuiteCoverage,SimplifiedSCTUnitCoverage,SimplifiedSCTUnitStatus;;;;;;;;
from_stl4iot/Library/AtomicComponents,Actuator_Component,0.61,0.00,FAILED,0.76,0.36,PASSED;;;;;;;;
from_stl4iot/Library/AtomicComponents,Controller_Component,0.59,0.00,PASSED,0.80,0.62,PASSED;;;;;;;;
from_stl4iot/Library/AtomicComponents,DeviceTemp_Component,0.62,0.00,PASSED,0.68,0.24,PASSED;;;;;;;;
from_stl4iot/Library/AtomicComponents,Network_Component,0.57,0.00,PASSED,0.79,0.73,PASSED;;;;;;;;
from_stl4iot/Library/AtomicComponents,Power_Component,0.69,0.00,PASSED,0.80,0.60,PASSED;;;;;;;;
from_stl4iot/Library/AtomicComponents,Sensor_Component,0.63,0.00,PASSED,0.84,0.64,PASSED;;;;;;;;
from_stl4iot/Library/AtomicComponents,Ultrasonic_Sensor,0.66,0.00,PASSED,0.89,1.00,PASSED;;;;;;;;
from_stl4iot/Library/BaseSystemUnits,AirConditioner_Unit,0.55,0.00,PASSED,0.88,0.94,PASSED;;;;;;;;
from_stl4iot/Library/BaseSystemUnits,Elevator_Unit,0.55,0.00,PASSED,0.82,0.00,BLOCKED;;;;;;;;
from_stl4iot/Library/BaseSystemUnits,FireAlarm_Unit,0.57,0.00,PASSED,0.80,0.71,PASSED;;;;;;;;
from_stl4iot/Library/BaseSystemUnits,LEDLight_Unit,0.59,0.00,PASSED,0.79,0.52,PASSED;;;;;;;;
from_stl4iot/Library/BaseSystemUnits,Microwave_Unit,0.56,0.00,PASSED,0.88,0.90,PASSED;;;;;;;;
from_stl4iot/Library/BaseSystemUnits,TrafficLight_Unit,0.61,0.00,ERRORS,0.75,0.53,PASSED;;;;;;;;
from_stl4iot/Library/BaseSystemUnits,TV_Unit,0.57,0.00,PASSED,0.78,0.59,PASSED;;;;;;;;
from_stl4iot/Library/Managers,Active_Systems_Manager,0.98,1.00,FAILED,0.91,1.00,PASSED;;;;;;;;
from_stl4iot/Library/Managers,HUB_PowerManager,0.64,0.00,PASSED,0.89,0.76,PASSED;;;;;;;;
from_stl4iot/Library/PhysicalEntities,PhysicalEntity_Template,0.57,0.00,PASSED,0.52,0.00,PASSED;;;;;;;;
from_stl4iot/Library/PhysicalEntities,Ultrasonic_MotionDetector,0.54,0.00,PASSED,0.53,0.00,PASSED;;;;;;;;
from_stl4iot/Library/SimEnvironment,Environment,0.53,0.00,PASSED,0.66,0.00,ERRORS;;;;;;;;
from_stl4iot/Library,HUB_Template,0.53,0.00,PASSED,0.50,0.00,PASSED;;;;;;;;
from_stl4iot/Library,IoT_Template,0.53,0.00,PASSED,0.52,0.00,PASSED;;;;;;;;
from_stl4iot,sample,0.57,0.00,PASSED,0.90,0.91,PASSED;;;;;;;;
from_stl4iot,SmartFireSystem_v2.0,0.52,0.00,PASSED,0.51,0.00,PASSED;;;;;;;;
from_stl4iot,SmartHubSystem,0.51,0.00,ERRORS,0.49,0.00,PASSED;;;;;;;;
from_stl4iot,SmartLightHUB,0.49,0.00,PASSED,0.47,0.00,PASSED;;;;;;;;
from_stl4iot,SmartLightSystem_v2.1,0.52,0.00,PASSED,0.51,0.00,PASSED;;;;;;;;
from_stl4iot,SmartMicrowaveSystem_v2.0,0.53,0.00,PASSED,0.51,0.00,PASSED;;;;;;;;
from_stl4iot,SmartTrafficLight_v1.0,0.53,0.00,PASSED,0.57,0.00,PASSED;;;;;;;;
from_stl4iot,SmartTVSystem_v2.0,0.53,0.00,PASSED,0.51,0.00,PASSED;;;;;;;;
from_itemis,___TrafficLight,0.63,0.00,PASSED,0.86,0.82,PASSED;;;;;;;;
from_itemis,__ReleaseProcess,0.65,0.00,ERRORS,NOT GENERATED,0.00,NOT GENERATED;;;;;;;;
from_itemis,_blink,0.56,0.00,PASSED,0.69,0.35,PASSED;;;;;;;;
from_itemis,_Child,0.96,1.00,FAILED,0.93,1.00,PASSED;;;;;;;;
from_itemis,_flash,0.62,0.00,PASSED,0.90,0.50,FAILED;;;;;;;;
from_itemis,_led,0.97,0.83,FAILED,0.93,1.00,PASSED;;;;;;;;
from_itemis,_light,0.63,0.00,PASSED,0.93,1.00,PASSED;;;;;;;;
from_itemis,_TwoWayTrafficControl2,0.71,0.12,FAILED,0.76,0.12,PASSED;;;;;;;;
from_itemis,01_LightSwitch,0.97,1.00,FAILED,0.93,1.00,PASSED;;;;;;;;
from_itemis,01_no_hierarchy,0.61,0.00,NOT GENERATED,0.84,0.59,PASSED;;;;;;;;
from_itemis,01_no_history,0.59,0.00,PASSED,0.71,0.42,PASSED;;;;;;;;
from_itemis,02_composite_states,0.60,0.00,PASSED,0.73,0.37,PASSED;;;;;;;;
from_itemis,02_DimmableLightSwitch,0.97,0.87,FAILED,0.91,0.87,PASSED;;;;;;;;
from_itemis,02_shallow_history,0.58,0.00,PASSED,0.86,0.80,PASSED;;;;;;;;
from_itemis,03_deep_history,0.57,0.00,PASSED,0.84,0.73,PASSED;;;;;;;;
from_itemis,03_MotionLightSwitch,0.55,0.00,PASSED,0.92,1.00,PASSED;;;;;;;;
from_itemis,03_nested_composite_states,0.59,0.00,PASSED,0.87,0.84,PASSED;;;;;;;;
from_itemis,04_LightAndMotionSensingLightSwitch,0.51,0.00,PASSED,0.78,0.64,PASSED;;;;;;;;
from_itemis,04_subdiagrams,0.60,0.00,PASSED,0.83,0.69,PASSED;;;;;;;;
from_itemis,05_PresenceSimulationLightSwitch,0.58,0.00,ERRORS,0.73,0.53,PASSED;;;;;;;;
from_itemis,ArduinoHMI,0.52,0.00,PASSED,0.69,0.46,PASSED;;;;;;;;
from_itemis,blink1,0.63,0.00,PASSED,0.90,0.75,FAILED;;;;;;;;
from_itemis,blinkyStateMachine,0.54,0.00,PASSED,0.78,0.62,PASSED;;;;;;;;
from_itemis,BouncingBall,0.95,0.37,FAILED,0.77,0.37,PASSED;;;;;;;;
from_itemis,childfirst,0.96,1.00,FAILED,0.92,1.00,PASSED;;;;;;;;
from_itemis,controller,0.62,0.66,PASSED,0.92,0.91,PASSED;;;;;;;;
from_itemis,cyclebased,0.58,0.00,PASSED,0.80,0.63,PASSED;;;;;;;;
from_itemis,DigitalWatch,0.55,0.00,PASSED,0.59,0.18,PASSED;;;;;;;;
from_itemis,Elevator,0.61,0.00,PASSED,0.85,0.66,PASSED;;;;;;;;
from_itemis,EventBuffersDisabled,0.96,1.00,ERRORS,0.88,0.75,PASSED;;;;;;;;
from_itemis,EventBuffersEnabled,0.97,1.00,ERRORS,0.94,1.00,PASSED;;;;;;;;
from_itemis,eventdriven,0.57,0.00,PASSED,0.94,0.81,FAILED;;;;;;;;
from_itemis,keyboard,0.96,1.00,FAILED,0.93,1.00,PASSED;;;;;;;;
from_itemis,light_controller,0.56,0.00,PASSED,NOT GENERATED,0.00,NOT GENERATED;;;;;;;;
from_itemis,light_switch,0.64,0.00,PASSED,0.92,1.00,PASSED;;;;;;;;
